id,product_id,stock_quantity,unit_of_measure,warehouse_code,recorded_at,ingested_at,created_at
595097ba-8f29-58b8-af67-7e17b3b2b3ed,944b935c-7308-50ea-a7a3-71cc8f2fd4c5,655,pcs,WH-0002,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00
b3154e73-a973-5699-ae12-6c6c704732d5,b3eddb5e-2feb-5a7d-9d80-832a203e282f,636,pcs,WH-0003,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00
30f44290-0d9f-580c-874e-805aa70fcdeb,360ec9af-06ab-53b8-adcc-f0a8badedcdf,629,pcs,WH-0001,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00
bce7871c-7971-53c9-8502-34eb5da2ba75,c6ad2817-6d98-5707-85ba-460e2ab44c7a,823,pcs,WH-0002,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00
feff8cf2-580a-5361-89e3-8b8d1fe2a496,44953a4d-66fb-5d64-9644-a9213ce753fb,975,pcs,WH-0003,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00
1dfb7a5a-eea0-50e5-a7bf-71bae7daa085,5acda6c0-5a1e-5e97-9a2c-6a29d8118012,1390,pcs,WH-0001,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00
0e35e140-1df6-55b9-9799-2ff8f413d634,06f4fcc4-2bd2-526c-bfc8-6a4cbad967b3,1432,pcs,WH-0002,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00
2046bcef-5a86-5cd9-a891-2de3d78b971d,b6756d87-a0a0-556a-b6ed-1c904680ceb4,520,pcs,WH-0003,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00
4904b468-adab-5927-a17b-dcdfe9f62c1b,78d65be0-4c32-5c7a-932c-89673632def9,570,pcs,WH-0001,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00
e39f830a-0abb-537f-b1f2-7219af109d2b,01fc3b7e-8b29-50d3-a3d4-bc713fa84405,454,pcs,WH-0002,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00
a463c11d-21ec-547b-946d-60adbd3f7e06,e97682bc-117f-532b-8b65-b717c09bc30f,565,pcs,WH-0003,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00
6cc126f6-5c7e-53b5-a9c2-15ba0a7dfb03,b7d44817-034b-51e8-84f0-70a921a96cdb,759,pcs,WH-0001,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00
f98f6572-a866-5cbf-9227-3dc823241d95,85e7e944-3e11-5a89-ac96-c23167ff32dc,643,pcs,WH-0002,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00
81048362-122d-5327-b12f-fd1fc13406d3,975dfb1e-69d1-5f10-8875-2e1acefd4859,833,pcs,WH-0003,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00
df9fce8c-09fc-5217-b7f2-118cba3eed7e,ac6c0b36-b856-5925-aca7-b8e3bb4639a3,699,pcs,WH-0001,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00
26730750-5bcd-549e-9ed1-c05e1d8e18b4,7d15b52f-782f-5fa8-9c0b-78ebb03a07a5,1060,pcs,WH-0002,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00
9758e753-53e1-513d-a5a4-4508ed0fb22f,2532c2ec-f726-59a0-9af7-a077b1c5c99d,720,pcs,WH-0003,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00
08a36aec-145c-55ce-a65a-068b517c0e6d,6e80b7e9-0667-54ce-838e-56aca777afef,783,pcs,WH-0001,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00
630cbd4d-9d40-5674-a4a6-161b66e677a4,9a6922f7-9343-52bc-89b0-d1db33a0340d,304,pcs,WH-0002,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00
9467221e-5f21-5c97-8d53-280f5c048bfb,f42ebea5-b984-5835-bd6a-106e6e6fdcfb,412,pcs,WH-0003,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00
8f3af77e-315c-52d3-92fc-14199cff0745,9cf88386-0bed-5ac4-9a5f-045e8b2a7a00,321,pcs,WH-0001,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00
c8404821-46bd-5bcc-9842-474685483174,ac8ce360-9980-5f71-b176-285323c963b8,352,pcs,WH-0002,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00
9f35b8d8-b28a-50b3-b2fc-68008ea198cb,58e54d28-afe6-5090-9990-c3649b754085,484,pcs,WH-0003,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00
68a6f5bf-030e-5dae-9ed4-336924648935,ab1d5346-1d4b-582e-bd7a-c0685e487f0b,417,pcs,WH-0001,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00
b63b570b-8c7b-5bda-9d99-db9e0f178c5e,5a4f9e8e-a5d6-5631-ae53-ffbfaec4450c,589,pcs,WH-0002,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00
f5bb415d-2fba-5cb9-9ba4-8f04101ed7f3,aea54154-8157-5774-8110-fba37ae17360,594,pcs,WH-0003,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00
66c5aac2-b8e4-57d9-935e-247d9fb71d7a,293b0637-4956-51c6-b5b9-b71cef14f7a6,609,pcs,WH-0001,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00
717ffd2d-7e52-52e0-9f8a-bb255a006b38,5125db4d-be56-5fed-8c57-2cb37186845a,370,pcs,WH-0002,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00
f765ae31-60b9-5fb3-adff-a8add075a5c6,ce797b7a-af13-5663-88da-14c0a9fe5a63,295,pcs,WH-0003,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00
fcdccb8b-efd3-5c3b-bd98-ebdff31ea603,ef4975d2-c692-52bd-9c55-6fc144747695,544,pcs,WH-0001,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00
6bef4c3f-f07a-5827-8fab-3f2649f4de40,91c81a29-2ca8-52e7-bffd-af9c56b7218c,313,pcs,WH-0002,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00
4ccf4480-909b-51d6-b92b-029294f08f6f,ef601e27-fbe0-531a-8b8b-900d8745a901,563,pcs,WH-0003,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00
284b1680-5d73-5a09-aafb-f02d78c43228,ee0c49cd-0889-5cbf-90de-badbe7517995,445,pcs,WH-0001,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00
42e7725e-b3d1-50c2-9863-a22925fec538,c74c4e40-b157-5011-aa3d-ec349fb61826,514,pcs,WH-0002,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00
b444c75e-becf-52ba-85ea-02461d2f41bb,bdef6401-48fd-5078-a4a6-0b385d763314,594,pcs,WH-0003,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00
a0061fe1-fe43-568a-b3ba-9f10ee2e6a39,7ee0dda2-02c2-549d-92e2-6eb7117b919d,482,pcs,WH-0001,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00
76021f70-897b-5c96-928e-08edba7b46af,ab4674bc-4106-51c6-b44a-9ca109374b4f,274,pcs,WH-0002,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00
ce089c56-4b37-5c2a-acd1-991f0ccc938b,88370064-3581-5cf2-9047-50dd2a1397e0,250,pcs,WH-0003,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00
7364dcf1-c044-5435-a373-17169975d7f3,e99fb2c3-af82-55dc-a4f5-05e1d6698616,244,pcs,WH-0001,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00
01292df4-3b26-5357-b692-cbde781afb4f,f32ca738-f369-5d10-a674-7ee267c90f10,247,pcs,WH-0002,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00
bee95ded-13f3-52c4-8656-8655e52bd0c3,1a75e928-29ff-5256-9b8e-492b71e4a9eb,338,pcs,WH-0003,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00
365d1c5a-5eaa-58df-b8eb-5e9b380b3c57,c05f9712-2ad5-54a6-bb81-158133cd3bd9,400,pcs,WH-0001,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00
19269633-57fe-5d9a-bbd3-1c65e1a0feda,dcbefd02-d790-5d82-b528-14470a618fa6,343,pcs,WH-0002,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00
92933666-1a2a-5a9f-aa20-bb53d18750db,70103cb6-8c8c-5035-8835-8dba958ea703,323,pcs,WH-0003,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00
96b88998-9fe1-54b2-a571-3978c3475cb4,874f1b3f-f15c-5575-af9b-537ba7b68f80,414,pcs,WH-0001,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00
013b3387-8fda-558e-968f-047b97b3e6e6,68343b6b-e6e1-53cd-9d7e-113d3dd3fb4f,475,pcs,WH-0002,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00
197fcca3-c4d1-5124-8841-59453cffea9a,9b06f7c5-92ba-5990-be5b-a7cd92658adc,519,pcs,WH-0003,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00
15512675-db61-548a-af0e-96fc023007a9,2e22974b-0c82-5383-be4f-44adda569aa6,471,pcs,WH-0001,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00
d20718cd-e015-58bf-9d6a-a78c91e03e7c,284bddee-b37c-5c36-8aab-81867975f179,412,pcs,WH-0002,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00
bdb0fec3-55aa-512e-9f85-c55a2a96c938,06acb399-de3d-5662-8c40-c27c44a03030,509,pcs,WH-0003,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00
f4567403-c375-5a3e-8723-64e84ca4c894,b3187164-9efe-5f40-864a-e693c1808c39,497,pcs,WH-0001,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00
14dfff43-5a55-580b-95a8-f81fce46e609,c9bc50a8-e5f6-504c-8618-2e9c520992ff,454,pcs,WH-0002,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00
ee4ecf5e-81f2-5fdc-81dd-e1f5644eef9b,13aa843a-9cf9-5e5e-b377-21f2c5c1cfe1,601,pcs,WH-0003,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00
b027504c-2a1a-58ad-98f7-b7f1de42bbc5,4dd85a2c-b259-5694-a7e6-1dbdd7a8b9f3,556,pcs,WH-0001,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00
cda36bd9-83b8-5e6f-bc71-b3521cf117a2,953af428-8548-5852-860e-88337bcfda1c,247,pcs,WH-0002,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00
4b754f05-4517-516f-a33f-a58988229404,6a250ba0-29a8-5939-9cc1-cba774d5109f,312,pcs,WH-0003,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00
7a454d30-b5b9-53ef-969b-35edab1f5f2f,260c2bee-e4ea-5a81-b7cd-575a8882e7ca,286,pcs,WH-0001,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00
8c061509-b0d9-5938-9484-061c7bba3bf6,39f8628a-0f86-548c-91ee-718cae91d0c3,280,pcs,WH-0002,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00
d73d1626-cf71-5b4d-83f5-cd2eda22d1a5,d7ba719e-c372-52f1-a68d-888ec8fb1196,300,pcs,WH-0003,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00
caa86906-588e-54c3-9678-0ad46b4aaa07,09e0d5b3-b51d-50cb-b5b7-2e5b62f35dc6,280,pcs,WH-0001,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00
93a66f7e-f8af-547f-a6be-162913d474bb,1564b2e3-5405-5bf0-8ac8-706225799233,361,pcs,WH-0002,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00
c4feb19b-31ec-53d6-b03e-bf25b96419bc,fe2b63a8-eeb4-5208-b8d1-f4bb758543f5,304,pcs,WH-0003,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00
fbb76035-9723-5ae1-8c62-93d61e99a575,818addc5-51d4-57c7-a7c6-b66bb513dcaf,277,pcs,WH-0001,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00
e95914c1-c4bf-56ba-a18c-7688c82625a1,6b73c00c-e450-51d6-b955-9cca56d368d3,412,pcs,WH-0002,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00
a017b069-872f-5a0e-a0e9-b56bf35952a0,e213b766-e8ca-56ff-8715-94a8c16a108d,295,pcs,WH-0003,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00
66e5d500-28ad-58d7-a3b1-b761dc83ccea,4043dc4a-96a5-5cb6-8f09-37f10cce0de1,350,pcs,WH-0001,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00
2af7fce4-e01d-5034-a887-10ab4df82d35,fafbca1c-6412-5747-af13-5c9678cf76df,364,pcs,WH-0002,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00
c914107c-0704-5c92-84f1-4bb7be0c8eed,80c37084-5ec1-5934-99a2-404b2f4d677a,264,pcs,WH-0003,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00
d3aa146e-e65d-5e85-b6a2-b72135a7f0e0,4f4cdd86-60e0-5d5c-9eda-86f193a7cd21,300,pcs,WH-0001,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00
39c2de5f-53aa-5d31-9f1e-500ea4e4c65b,2480ade4-fd45-5f2a-96a0-bdb49cf41ba8,247,pcs,WH-0002,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00
c6d006f8-4476-5d4c-b0f7-f9882934535b,adacd216-df4b-557a-bee5-9d117848c764,279,pcs,WH-0003,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00
1d6a6134-90b3-5d60-b6f4-ae5c98cd29d4,ec348c6b-cb3f-5826-a791-37217bfd82f6,321,pcs,WH-0001,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00
8c566f74-6b49-59f9-b1cf-0d2def47002c,8cf4f802-4e89-570e-93f8-e6fcceaa622b,190,pcs,WH-0002,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00
4309cd65-0504-5049-a430-280c2db50a7d,398b86fc-73de-5291-ac6a-14681329475c,178,pcs,WH-0003,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00
cd0b97f9-0b7b-5284-9763-ad0fd423ec0c,e760945c-f9e6-5e2e-9858-aceb64faaf84,209,pcs,WH-0001,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00,2026-04-23T12:00:00+00:00
8371d6ca-44a8-5884-b452-5f6026743299,a5c55cd2-b68a-541d-8134-ac1136a677dc,199,pcs,WH-0002,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00,2026-04-23T13:00:00+00:00
1cb429a0-6b77-5069-a041-19776a59da3f,ebd800fd-0820-5593-9f02-c5ad7575757b,155,pcs,WH-0003,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00
3dd9bb10-eee7-5d0f-9524-28e4dafaaf18,57a04d7b-ffa2-55d5-8e3c-3099d16cc188,173,pcs,WH-0001,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00
998365ee-e9db-518c-93da-3a3f535f338d,746e83f8-c019-5f34-be65-3ba6d9311b16,175,pcs,WH-0002,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00,2026-04-23T08:00:00+00:00
a473f3ff-f128-5ad9-b955-304607578de6,20bd9198-afef-51b5-88cd-25eecdc6a243,215,pcs,WH-0003,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00,2026-04-23T09:00:00+00:00
4f5bec3a-2114-5c53-ab1b-ac0eb59f74b0,da3b1539-9617-5466-87e9-e053e2419729,219,pcs,WH-0001,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00,2026-04-23T10:00:00+00:00
b6383825-2cd3-543c-9843-7ecea28bf8a8,1e4e8bdc-40be-58a9-9f14-c7b0c6af9c9c,181,pcs,WH-0002,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00,2026-04-23T11:00:00+00:00
c00eb041-85fc-5def-8995-b4475a54f2f6,576f0781-3104-5d50-92f3-befe834a6fa6,2328,pcs,WH-0003,2026-04-16T08:00:00+00:00,2026-04-16T08:00:00+00:00,2026-04-16T08:00:00+00:00
2e098062-5a24-5088-a811-2190d9d9aac9,38d5dc41-891b-50f6-a02f-fda88ad8ccde,2786,pcs,WH-0001,2026-04-16T09:00:00+00:00,2026-04-16T09:00:00+00:00,2026-04-16T09:00:00+00:00
f9e46c21-3dd0-5b36-ab87-16abf5b1bf1a,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,3212,pcs,WH-0002,2026-04-16T10:00:00+00:00,2026-04-16T10:00:00+00:00,2026-04-16T10:00:00+00:00
c22a4be7-8d50-56e9-9f45-f6eed81263a7,b17680da-3917-5612-9246-0a9b60e6efe9,2950,pcs,WH-0003,2026-04-16T11:00:00+00:00,2026-04-16T11:00:00+00:00,2026-04-16T11:00:00+00:00
9ea90adf-686e-5eb2-9bbb-30b4acfdf7d4,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,3082,pcs,WH-0001,2026-04-16T12:00:00+00:00,2026-04-16T12:00:00+00:00,2026-04-16T12:00:00+00:00
026ab862-b92e-5c14-9853-621dce19ecae,e3e08a14-471a-5347-94f6-b2369070c3a7,2915,pcs,WH-0002,2026-04-16T13:00:00+00:00,2026-04-16T13:00:00+00:00,2026-04-16T13:00:00+00:00
b3675d5d-6efe-5620-8262-ef4b1306bac1,6ef80540-16c7-551c-95b8-9ae7373e7908,2880,pcs,WH-0003,2026-04-16T14:00:00+00:00,2026-04-16T14:00:00+00:00,2026-04-16T14:00:00+00:00
0cef1ee6-71e1-5273-82d9-d4833e5e23ee,f000d381-f2f7-5a93-bc43-825f298a7685,2826,pcs,WH-0001,2026-04-16T15:00:00+00:00,2026-04-16T15:00:00+00:00,2026-04-16T15:00:00+00:00
903f090a-5d7c-5f32-af4e-0c8fa494b0f0,22d48f3a-5014-5123-a1e5-345e1ddd84a3,1468,pcs,WH-0002,2026-04-16T08:00:00+00:00,2026-04-16T08:00:00+00:00,2026-04-16T08:00:00+00:00
475421f6-9340-5ae3-97af-7f0e33b2d238,7b6c271c-85eb-5849-9da9-76e7ab8e881f,1749,pcs,WH-0003,2026-04-16T09:00:00+00:00,2026-04-16T09:00:00+00:00,2026-04-16T09:00:00+00:00
8cd83635-aae3-5d9b-9448-fe6b656616cc,163da9b8-d3e0-5f9e-9dd3-954c345c7684,1460,pcs,WH-0001,2026-04-16T10:00:00+00:00,2026-04-16T10:00:00+00:00,2026-04-16T10:00:00+00:00
1d8b0fd4-cdba-5620-9f3e-19772f2e7738,ca2f4809-df5a-51b1-b5eb-635bec356f40,1361,pcs,WH-0002,2026-04-16T11:00:00+00:00,2026-04-16T11:00:00+00:00,2026-04-16T11:00:00+00:00
efa8d840-ebd7-5804-bbbd-3a1f36ad5218,f8f45205-4b7d-5a19-9e70-2c6d708ac79c,1668,pcs,WH-0003,2026-04-16T12:00:00+00:00,2026-04-16T12:00:00+00:00,2026-04-16T12:00:00+00:00
898a3e9b-ff5b-57dd-ac36-a6c07f23e039,5030188b-d814-53c3-9914-3a99743cea2f,2234,pcs,WH-0001,2026-04-16T13:00:00+00:00,2026-04-16T13:00:00+00:00,2026-04-16T13:00:00+00:00
1644b6be-7021-5c0b-bbd2-5ecf4ea8817e,92541b74-41dc-5325-b5f8-c731758cbdfc,2528,pcs,WH-0002,2026-04-16T14:00:00+00:00,2026-04-16T14:00:00+00:00,2026-04-16T14:00:00+00:00
a2ebee39-ff4b-5e35-bfab-966a7fe135a5,5e4db0b5-3afc-5b37-b821-e41339bfcb8f,1822,pcs,WH-0003,2026-04-16T15:00:00+00:00,2026-04-16T15:00:00+00:00,2026-04-16T15:00:00+00:00
8295d243-c092-5576-be11-06d9a0e2bc8b,6836df32-8a55-5c22-8e6b-ed15005c6d4a,2750,pcs,WH-0001,2026-04-16T08:00:00+00:00,2026-04-16T08:00:00+00:00,2026-04-16T08:00:00+00:00
1b9e584c-6dc8-5866-b155-82f8f46bdbf3,60fc91ce-c105-5d41-a03f-c6f4490669e1,1897,pcs,WH-0002,2026-04-16T09:00:00+00:00,2026-04-16T09:00:00+00:00,2026-04-16T09:00:00+00:00
b57bde75-5faf-5fbd-b3f0-a6043c0d51ae,944b935c-7308-50ea-a7a3-71cc8f2fd4c5,886,pcs,WH-0003,2026-04-16T10:00:00+00:00,2026-04-16T10:00:00+00:00,2026-04-16T10:00:00+00:00
a3b952e9-96e3-5ebc-96c5-9000219173d2,b3eddb5e-2feb-5a7d-9d80-832a203e282f,811,pcs,WH-0001,2026-04-16T11:00:00+00:00,2026-04-16T11:00:00+00:00,2026-04-16T11:00:00+00:00
2e662d43-be66-5a1f-b231-70043ccaea05,360ec9af-06ab-53b8-adcc-f0a8badedcdf,776,pcs,WH-0002,2026-04-16T12:00:00+00:00,2026-04-16T12:00:00+00:00,2026-04-16T12:00:00+00:00
af1ea7b5-73fe-586d-8625-3b213eb015f4,c6ad2817-6d98-5707-85ba-460e2ab44c7a,1012,pcs,WH-0003,2026-04-16T13:00:00+00:00,2026-04-16T13:00:00+00:00,2026-04-16T13:00:00+00:00
13cb636d-5a90-5e21-b084-b4919dcb1774,44953a4d-66fb-5d64-9644-a9213ce753fb,1178,pcs,WH-0001,2026-04-16T14:00:00+00:00,2026-04-16T14:00:00+00:00,2026-04-16T14:00:00+00:00
513b7ce1-a3ef-5645-9092-99534d62e0b0,5acda6c0-5a1e-5e97-9a2c-6a29d8118012,1677,pcs,WH-0002,2026-04-16T15:00:00+00:00,2026-04-16T15:00:00+00:00,2026-04-16T15:00:00+00:00
c521865e-7d7c-588d-a25e-4bd2e570ae6c,06f4fcc4-2bd2-526c-bfc8-6a4cbad967b3,1698,pcs,WH-0003,2026-04-16T08:00:00+00:00,2026-04-16T08:00:00+00:00,2026-04-16T08:00:00+00:00
cbc1ff00-ecf5-5ace-8bca-4ab851e073d6,b6756d87-a0a0-556a-b6ed-1c904680ceb4,590,pcs,WH-0001,2026-04-16T09:00:00+00:00,2026-04-16T09:00:00+00:00,2026-04-16T09:00:00+00:00
e6bedfed-0136-51e6-bd7a-d2f7d3ce4225,78d65be0-4c32-5c7a-932c-89673632def9,640,pcs,WH-0002,2026-04-16T10:00:00+00:00,2026-04-16T10:00:00+00:00,2026-04-16T10:00:00+00:00
5b652e7c-d7ea-5654-8fe0-763ba8134fd7,01fc3b7e-8b29-50d3-a3d4-bc713fa84405,503,pcs,WH-0003,2026-04-16T11:00:00+00:00,2026-04-16T11:00:00+00:00,2026-04-16T11:00:00+00:00
5fb2dc7f-948a-5a61-92fb-b1f8ea2b8ec6,e97682bc-117f-532b-8b65-b717c09bc30f,628,pcs,WH-0001,2026-04-16T12:00:00+00:00,2026-04-16T12:00:00+00:00,2026-04-16T12:00:00+00:00
8ed330f8-8ca9-59f0-8b76-f27aa59fd35f,b7d44817-034b-51e8-84f0-70a921a96cdb,843,pcs,WH-0002,2026-04-16T13:00:00+00:00,2026-04-16T13:00:00+00:00,2026-04-16T13:00:00+00:00
9b89b053-943a-519b-bbaf-7b86b1428a87,85e7e944-3e11-5a89-ac96-c23167ff32dc,706,pcs,WH-0003,2026-04-16T14:00:00+00:00,2026-04-16T14:00:00+00:00,2026-04-16T14:00:00+00:00
9b12aa36-a369-53f9-951f-beda90f7c06e,975dfb1e-69d1-5f10-8875-2e1acefd4859,917,pcs,WH-0001,2026-04-16T15:00:00+00:00,2026-04-16T15:00:00+00:00,2026-04-16T15:00:00+00:00
842676ce-4645-5593-85fb-31ce314f0fb5,ac6c0b36-b856-5925-aca7-b8e3bb4639a3,762,pcs,WH-0002,2026-04-16T08:00:00+00:00,2026-04-16T08:00:00+00:00,2026-04-16T08:00:00+00:00
bf475a33-6e56-5ea4-859f-64545a76fe70,7d15b52f-782f-5fa8-9c0b-78ebb03a07a5,1165,pcs,WH-0003,2026-04-16T09:00:00+00:00,2026-04-16T09:00:00+00:00,2026-04-16T09:00:00+00:00
e5b5224b-ece0-5d1e-a8eb-b80859e92dc3,2532c2ec-f726-59a0-9af7-a077b1c5c99d,776,pcs,WH-0001,2026-04-16T10:00:00+00:00,2026-04-16T10:00:00+00:00,2026-04-16T10:00:00+00:00
17fa485e-27ae-5f89-a02e-9adb471ca313,6e80b7e9-0667-54ce-838e-56aca777afef,846,pcs,WH-0002,2026-04-16T11:00:00+00:00,2026-04-16T11:00:00+00:00,2026-04-16T11:00:00+00:00
